LATITUDE,LONGITUDE,JD
47,25,2460447.656111111
64,15,2460447.6595833334
80,-22,2460447.6630555554
75,-116,2460447.666527778
58,-137,2460447.67
40,-144,2460447.6734722224
22,-149,2460447.6769444444
4,-153,2460447.6804166664
-13,-157,2460447.683888889
-31,-161,2460447.687361111
-49,-167,2460447.6908333334
-66,-178,2460447.6943055554
-81,133,2460447.697777778
-73,46,2460447.70125
-56,29,2460447.7047222224
-38,22,2460447.7081944444
-20,17,2460447.7116666664
-2,13,2460447.715138889
15,9,2460447.718611111
34,5,2460447.7220833334
52,0,2460447.7255555554
69,-13,2460447.729027778
81,-76,2460447.7325
70,-149,2460447.7359722224
53,-164,2460447.7394444444
35,-170,2460447.7429166664
17,-175,2460447.746388889
0,-179,2460447.749861111
-18,176,2460447.7533333334
-36,172,2460447.7568055554
-54,165,2460447.760277778
-71,150,2460447.76375
-81,74,2460447.7672222224
-68,14,2460447.7706944444
-51,2,2460447.7741666664
-33,-3,2460447.777638889
-15,-8,2460447.781111111
2,-12,2460447.7845833334
20,-16,2460447.7880555554
35,-19,2460447.790787037
53,-25,2460447.7942592595
70,-39,2460447.7977314815
81,-108,2460447.8012037035
70,-176,2460447.804675926
52,170,2460447.808148148
34,164,2460447.8116203705
16,159,2460447.8150925925
-1,155,2460447.818564815
-19,151,2460447.822037037
-37,147,2460447.8255092595
-55,140,2460447.8289814815
-72,124,2460447.8324537035
-81,42,2460447.835925926
-67,-10,2460447.839398148
-50,-22,2460447.8428703705
-32,-28,2460447.8463425925
-14,-33,2460447.849814815
3,-36,2460447.853287037
21,-40,2460447.8567592595
39,-45,2460447.8602314815
57,-53,2460447.8637037035
74,-72,2460447.867175926
80,-165,2460447.870648148
65,154,2460447.8741203705
47,143,2460447.8775925925
29,138,2460447.881064815
11,134,2460447.884537037
-6,130,2460447.8880092595
-24,126,2460447.8914814815
-42,121,2460447.8949537035
-60,113,2460447.898425926
-76,89,2460447.901898148
-79,-7,2460447.9053703705
-63,-40,2460447.9088425925
-45,-49,2460447.912314815
-27,-54,2460447.915787037
-9,-58,2460447.9192592595
8,-62,2460447.9227314815
26,-66,2460447.9262037035
44,-71,2460447.929675926
62,-80,2460447.933148148
78,-110,2460447.9366203705
77,150,2460447.9400925925
60,125,2460447.943564815
43,117,2460447.947037037
25,112,2460447.9505092595
6,108,2460447.9539814815
-11,104,2460447.9574537035
-29,100,2460447.960925926
-47,94,2460447.964398148
-64,84,2460447.9678703705
-80,47,2460447.9713425925
-75,-47,2460447.974814815
-58,-68,2460447.978287037
-40,-75,2460447.9817592595
-22,-80,2460447.9852314815
-4,-84,2460447.9887037035
13,-88,2460447.992175926
31,-92,2460447.995648148
49,-98,2460447.9991203705
67,-109,2460448.0025925925
81,-159,2460448.006064815
73,115,2460448.009537037
56,98,2460448.0130092595
38,91,2460448.0164814815
20,86,2460448.0199537035
2,82,2460448.023425926
-16,78,2460448.026898148
-34,74,2460448.0303703705
-52,68,2460448.0338425925
-69,55,2460448.037314815
-81,-7,2460448.040787037
-71,-80,2460448.0442592595
-53,-95,2460448.0477314815
-35,-101,2460448.0512037035
-17,-106,2460448.054675926
0,-110,2460448.058148148
18,-114,2460448.0616203705
36,-118,2460448.0650925925
54,-125,2460448.068564815
71,-140,2460448.072037037
81,141,2460448.0755092595
68,83,2460448.0789814815
51,71,2460448.0824537035
33,65,2460448.085925926
15,60,2460448.089398148
-2,56,2460448.0928703705
-20,52,2460448.0963425925
-39,48,2460448.099814815
-56,41,2460448.103287037
-73,23,2460448.1067592595
-81,-65,2460448.1102314815
-66,-111,2460448.1137037035
-49,-122,2460448.117175926
-31,-127,2460448.120648148
-12,-132,2460448.1241203705
5,-135,2460448.1275925925
23,-139,2460448.131064815
41,-144,2460448.134537037
59,-152,2460448.1380092595
75,-174,2460448.1414814815
79,89,2460448.1449537035
64,54,2460448.148425926
46,44,2460448.151898148
28,39,2460448.1553703705
10,35,2460448.1588425925
-7,31,2460448.162314815
-25,27,2460448.165787037
-43,22,2460448.1692592595
-61,13,2460448.1727314815
-77,-13,2460448.1762037035
-78,-111,2460448.179675926
-61,-139,2460448.183148148
-44,-148,2460448.1866203705
-26,-153,2460448.1900925925
-8,-157,2460448.193564815
10,-161,2460448.197037037
28,-165,2460448.2005092595
46,-171,2460448.2039814815
63,179,2460448.2074537035
79,144,2460448.210925926
75,48,2460448.214398148
59,26,2460448.2178703705
41,18,2460448.2213425925
23,13,2460448.224814815
5,9,2460448.228287037
-12,5,2460448.2317592595
-30,1,2460448.2352314815
-48,-4,2460448.2387037035
-66,-15,2460448.242175926
-80,-58,2460448.245648148
-74,-149,2460448.2491203705
-57,-167,2460448.2525925925
-39,-174,2460448.256064815
-21,-179,2460448.259537037
-3,176,2460448.2630092595
15,172,2460448.2664814815
33,168,2460448.2699537035
51,162,2460448.273425926
68,149,2460448.276898148
81,92,2460448.2803703705
71,13,2460448.2838425925
54,-1,2460448.287314815
36,-7,2460448.290787037
18,-12,2460448.2942592595
0,-16,2460448.2977314815
-17,-20,2460448.3012037035
-35,-24,2460448.304675926
-53,-31,2460448.308148148
-70,-45,2460448.3116203705
-81,-116,2460448.3150925925
-69,178,2460448.318564815
-52,165,2460448.322037037
-34,159,2460448.3255092595
-16,154,2460448.3289814815
1,150,2460448.3324537035
20,146,2460448.335925926
38,142,2460448.339398148
55,135,2460448.3428703705
73,118,2460448.3463425925
81,33,2460448.349814815
67,-16,2460448.353287037
54,-25,2460448.355740741
37,-32,2460448.359212963
19,-36,2460448.3626851854
0,-40,2460448.3661574074
-17,-44,2460448.3696296294
-35,-49,2460448.373101852
-53,-55,2460448.376574074
-70,-69,2460448.3800462964
-81,-138,2460448.3835185184
-70,154,2460448.386990741
-52,140,2460448.390462963
-34,134,2460448.3939351854
-16,130,2460448.3974074074
1,126,2460448.4008796294
19,122,2460448.404351852
37,117,2460448.407824074
55,110,2460448.4112962964
72,94,2460448.4147685184
81,11,2460448.418240741
67,-40,2460448.421712963
50,-52,2460448.4251851854
32,-58,2460448.4286574074
14,-62,2460448.4321296294
-3,-66,2460448.435601852
-22,-70,2460448.439074074
-40,-75,2460448.4425462964
-57,-82,2460448.4460185184
-74,-102,2460448.449490741
-80,165,2460448.452962963
-65,124,2460448.4564351854
-47,114,2460448.4599074074
-30,108,2460448.4633796294
-11,104,2460448.466851852
6,100,2460448.470324074
24,96,2460448.4737962964
42,91,2460448.4772685184
60,83,2460448.480740741
76,59,2460448.484212963
78,-38,2460448.4876851854
63,-69,2460448.4911574074
45,-79,2460448.4946296294
27,-84,2460448.498101852
9,-88,2460448.501574074
-8,-92,2460448.5050462964
-26,-96,2460448.5085185184
-44,-101,2460448.511990741
-62,-110,2460448.515462963
-78,-140,2460448.5189351854
-77,121,2460448.5224074074
-60,96,2460448.5258796294
-43,87,2460448.529351852
-25,82,2460448.532824074
-6,78,2460448.5362962964
11,74,2460448.5397685184
29,70,2460448.543240741
47,65,2460448.546712963
65,55,2460448.5501851854
80,16,2460448.5536574074
75,-77,2460448.5571296294
58,-97,2460448.560601852
40,-105,2460448.564074074
22,-110,2460448.5675462964
4,-114,2460448.5710185184
-13,-118,2460448.574490741
-31,-122,2460448.577962963
-49,-128,2460448.5814351854
-67,-139,2460448.5849074074
-81,171,2460448.5883796294
-73,85,2460448.591851852
-56,68,2460448.595324074
-38,61,2460448.5987962964
-20,56,2460448.6022685184
-2,52,2460448.605740741
16,49,2460448.609212963
34,44,2460448.6126851854
52,38,2460448.6161574074
69,25,2460448.6196296294
81,-38,2460448.623101852
70,-110,2460448.626574074
53,-125,2460448.6300462964
35,-131,2460448.6335185184
17,-135,2460448.636990741
0,-139,2460448.640462963
-18,-143,2460448.6439351854
-36,-148,2460448.6474074074
-54,-154,2460448.6508796294
-71,-170,2460448.654351852
-81,112,2460448.657824074
-68,53,2460448.6612962964
-51,41,2460448.6647685184
-33,35,2460448.668240741
-15,31,2460448.671712963
2,27,2460448.6751851854
21,23,2460448.6786574074
39,18,2460448.6821296294
57,11,2460448.685601852
73,-6,2460448.689074074
80,-96,2460448.6925462964
66,-141,2460448.6960185184
48,-151,2460448.699490741
30,-157,2460448.702962963
12,-161,2460448.7064351854
-5,-165,2460448.7099074074
-23,-169,2460448.7133796294
-41,-174,2460448.716851852
-59,177,2460448.720324074
-75,155,2460448.7237962964
-79,59,2460448.7272685184
-64,24,2460448.730740741
-46,15,2460448.734212963
-28,9,2460448.7376851854
-10,5,2460448.7411574074
7,1,2460448.7446296294
26,-2,2460448.748101852
44,-7,2460448.751574074
61,-16,2460448.7550462964
77,-43,2460448.7585185184
77,-142,2460448.761990741
61,-169,2460448.765462963
43,-178,2460448.7689351854
25,176,2460448.7724074074
7,172,2460448.7758796294
-10,168,2460448.779351852
-28,164,2460448.782824074
-46,159,2460448.7862962964
-63,149,2460448.7897685184
-79,115,2460448.793240741
-76,18,2460448.796712963
-59,-3,2460448.8001851854
-41,-11,2460448.8036574074
-23,-16,2460448.8071296294
-5,-20,2460448.810601852
12,-24,2460448.814074074
28,-27,2460448.8171759257
46,-33,2460448.820648148
64,-43,2460448.82412037
79,-80,2460448.8275925927
75,-175,2460448.8310648147
58,163,2460448.834537037
40,156,2460448.838009259
22,151,2460448.8414814817
4,147,2460448.8449537037
-13,143,2460448.8484259257
-31,139,2460448.851898148
-49,133,2460448.85537037
-66,122,2460448.8588425927
-81,75,2460448.8623148147
-73,-12,2460448.865787037
-56,-29,2460448.869259259
-38,-36,2460448.8727314817
-20,-41,2460448.8762037037
-2,-45,2460448.8796759257
15,-49,2460448.883148148
33,-53,2460448.88662037
51,-60,2460448.8900925927
69,-72,2460448.8935648147
81,-134,2460448.897037037
71,151,2460448.900509259
53,136,2460448.9039814817
36,129,2460448.9074537037
18,125,2460448.9109259257
0,121,2460448.914398148
-18,117,2460448.91787037
-36,113,2460448.9213425927
-54,106,2460448.9248148147
-71,91,2460448.928287037
-81,16,2460448.931759259
-69,-44,2460448.9352314817
-51,-56,2460448.9387037037
-33,-62,2460448.9421759257
-15,-67,2460448.945648148
2,-71,2460448.94912037
20,-75,2460448.9525925927
38,-79,2460448.9560648147
56,-87,2460448.959537037
73,-104,2460448.963009259
81,167,2460448.9664814817
66,120,2460448.9699537037
49,109,2460448.9734259257
31,103,2460448.976898148
13,99,2460448.98037037
-5,95,2460448.9838425927
-23,91,2460448.9873148147
-41,86,2460448.990787037
-58,79,2460448.994259259
-75,58,2460448.9977314817
-79,-37,2460449.0012037037
-64,-73,2460449.0046759257
-46,-83,2460449.008148148
-28,-88,2460449.01162037
-10,-93,2460449.0150925927
7,-96,2460449.0185648147
25,-101,2460449.022037037
43,-106,2460449.025509259
61,-114,2460449.0289814817
77,-141,2460449.0324537037
78,120,2460449.0359259257
61,91,2460449.039398148
44,83,2460449.04287037
26,78,2460449.0463425927
8,74,2460449.0498148147
-9,70,2460449.053287037
-28,66,2460449.056759259
-45,60,2460449.0602314817
-63,51,2460449.0637037037
-79,18,2460449.0671759257
-76,-78,2460449.070648148
-59,-101,2460449.07412037
-42,-109,2460449.0775925927
-24,-114,2460449.0810648147
-5,-118,2460449.084537037
12,-122,2460449.088009259
30,-126,2460449.0914814817
48,-132,2460449.0949537037
66,-143,2460449.0984259257
80,173,2460449.101898148
74,82,2460449.10537037
57,64,2460449.1088425927
39,57,2460449.1123148147
21,52,2460449.115787037
3,48,2460449.119259259
-14,44,2460449.1227314817
-32,40,2460449.1262037037
-50,34,2460449.1296759257
-68,22,2460449.133148148
-81,-32,2460449.13662037
-72,-113,2460449.1400925927
-55,-129,2460449.1435648147
-37,-136,2460449.147037037
-19,-140,2460449.150509259
0,-144,2460449.1539814817
17,-148,2460449.1574537037
35,-152,2460449.1609259257
53,-159,2460449.164398148
70,-173,2460449.16787037
81,116,2460449.1713425927
69,50,2460449.1748148147
52,37,2460449.178287037
34,30,2460449.181759259
16,26,2460449.1852314817
-1,22,2460449.1887037037
-19,18,2460449.1921759257
-37,14,2460449.195648148
-55,7,2460449.19912037
-72,-9,2460449.2025925927
-81,-92,2460449.2060648147
-67,-144,2460449.209537037
-50,-156,2460449.213009259
-32,-162,2460449.2164814817
-14,-166,2460449.2199537037
3,-170,2460449.2234259257
22,-174,2460449.226898148
40,-179,2460449.23037037
58,173,2460449.2338425927
74,153,2460449.2373148147
80,60,2460449.240787037
65,20,2460449.244259259
47,10,2460449.2477314817
29,4,2460449.2512037037
11,0,2460449.2546759257
-6,-3,2460449.258148148
-24,-7,2460449.26162037
-42,-12,2460449.2650925927
-60,-20,2460449.2685648147
-76,-44,2460449.272037037
-78,-142,2460449.275509259
-63,-173,2460449.2789814817
-45,177,2460449.2824537037
-27,172,2460449.2859259257
-9,167,2460449.289398148
8,164,2460449.29287037
27,159,2460449.2963425927
45,154,2460449.2998148147
62,145,2460449.303287037
78,115,2460449.306759259
76,16,2460449.3102314817
60,-7,2460449.3137037037
44,-15,2460449.3168055555
26,-20,2460449.320277778
8,-24,2460449.32375
-9,-28,2460449.327222222
-27,-32,2460449.3306944445
-45,-37,2460449.3341666665
-63,-47,2460449.337638889
-78,-78,2460449.341111111
-76,-176,2460449.3445833335
-60,159,2460449.3480555555
-42,151,2460449.351527778
-24,146,2460449.355
-6,142,2460449.358472222
11,138,2460449.3619444445
30,134,2460449.3654166665
48,128,2460449.368888889
65,118,2460449.372361111
80,77,2460449.3758333335
74,-15,2460449.3793055555
57,-34,2460449.382777778
39,-41,2460449.38625
21,-46,2460449.389722222
3,-50,2460449.3931944445
-14,-54,2460449.3966666665
-32,-58,2460449.400138889
-50,-64,2460449.403611111
-67,-76,2460449.4070833335
-81,-128,2460449.4105555555
-72,148,2460449.414027778
-55,132,2460449.4175
-37,125,2460449.420972222
-19,120,2460449.4244444445
-1,116,2460449.4279166665
16,113,2460449.431388889
34,108,2460449.434861111
52,102,2460449.4383333335
70,88,2460449.4418055555
81,20,2460449.445277778
70,-47,2460449.44875
52,-61,2460449.452222222
35,-67,2460449.4556944445
16,-72,2460449.4591666665
-1,-75,2460449.462638889
-19,-79,2460449.466111111
-37,-84,2460449.4695833335
-55,-91,2460449.4730555555
-72,-107,2460449.476527778
-81,172,2460449.48
-68,117,2460449.483472222
-50,105,2460449.4869444445
-32,99,2460449.4904166665
-14,95,2460449.493888889
3,91,2460449.497361111
21,87,2460449.5008333335
39,82,2460449.5043055555
57,75,2460449.507777778
74,56,2460449.51125
80,-36,2460449.514722222
65,-77,2460449.5181944445
48,-87,2460449.5216666665
30,-93,2460449.525138889
12,-97,2460449.528611111
-6,-101,2460449.5320833335
-24,-105,2460449.5355555555
-42,-110,2460449.539027778
-59,-118,2460449.5425
-76,-141,2460449.545972222
-79,120,2460449.5494444445
-63,88,2460449.5529166665
-45,78,2460449.556388889
-27,73,2460449.559861111
-9,69,2460449.5633333335
8,65,2460449.5668055555
26,61,2460449.570277778
44,56,2460449.57375
62,47,2460449.577222222
78,18,2460449.5806944445
77,-80,2460449.5841666665
60,-106,2460449.587638889
43,-114,2460449.591111111
25,-119,2460449.5945833335
7,-123,2460449.5980555555
-10,-127,2460449.601527778
-29,-131,2460449.605
-47,-137,2460449.608472222
-64,-146,2460449.6119444445
-79,176,2460449.6154166665
-75,81,2460449.618888889
-58,60,2460449.622361111
-41,52,2460449.6258333335
-22,47,2460449.6293055555
-4,43,2460449.632777778
13,39,2460449.63625
31,35,2460449.639722222
49,29,2460449.6431944445
67,18,2460449.6466666665
81,-30,2460449.650138889
73,-116,2460449.653611111
56,-133,2460449.6570833335
38,-140,2460449.6605555555
20,-145,2460449.664027778
2,-149,2460449.6675
-15,-153,2460449.670972222
-33,-157,2460449.6744444445
-51,-163,2460449.6779166665
-69,-176,2460449.681388889
-81,122,2460449.684861111
-71,47,2460449.6883333335
-54,32,2460449.6918055555
-36,26,2460449.695277778
-18,21,2460449.69875
0,17,2460449.702222222
18,14,2460449.7056944445
36,9,2460449.7091666665
54,2,2460449.712638889
71,-12,2460449.716111111
81,-88,2460449.7195833335
68,-148,2460449.7230555555
51,-160,2460449.726527778
33,-166,2460449.73
15,-171,2460449.733472222
-2,-174,2460449.7369444445
-20,-178,2460449.7404166665
-38,176,2460449.743888889
-56,169,2460449.747361111
-73,151,2460449.7508333335
-81,63,2460449.7543055555
-66,17,2460449.757777778
-49,6,2460449.76125
-31,0,2460449.764722222
-13,-3,2460449.7681944445
5,-7,2460449.7716666665
23,-11,2460449.775138889
36,-15,2460449.7777662035
54,-22,2460449.781238426
71,-37,2460449.784710648
81,-116,2460449.7881828705
68,-173,2460449.7916550925
50,174,2460449.795127315
33,168,2460449.798599537
14,164,2460449.8020717595
-3,160,2460449.8055439815
-21,156,2460449.8090162035
-39,151,2460449.812488426
-57,144,2460449.815960648
-74,126,2460449.8194328705
-80,36,2460449.8229050925
-66,-7,2460449.826377315
-48,-18,2460449.829849537
-30,-24,2460449.8333217595
-12,-28,2460449.8367939815
5,-32,2460449.8402662035
23,-36,2460449.843738426
41,-41,2460449.847210648
59,-49,2460449.8506828705
76,-71,2460449.8541550925
79,-168,2460449.857627315
63,157,2460449.861099537
46,147,2460449.8645717595
28,142,2460449.8680439815
10,138,2460449.8715162035
-8,134,2460449.874988426
-26,130,2460449.878460648
-44,125,2460449.8819328705
-61,116,2460449.8854050925
-78,89,2460449.888877315
-77,-9,2460449.892349537
-61,-36,2460449.8958217595
-43,-45,2460449.8992939815
-25,-50,2460449.9027662035
-7,-54,2460449.906238426
10,-58,2460449.909710648
28,-62,2460449.9131828705
46,-67,2460449.9166550925
64,-77,2460449.920127315
79,-113,2460449.923599537
75,150,2460449.9270717595
59,129,2460449.9305439815
41,121,2460449.9340162035
23,116,2460449.937488426
5,112,2460449.940960648
-13,108,2460449.9444328705
-31,104,2460449.9479050925
-49,98,2460449.951377315
-66,88,2460449.954849537
-81,42,2460449.9583217595
-73,-46,2460449.9617939815
-56,-64,2460449.9652662035
-39,-71,2460449.968738426
-20,-76,2460449.972210648
-2,-80,2460449.9756828705
15,-83,2460449.9791550925
33,-88,2460449.982627315
51,-94,2460449.986099537
68,-106,2460449.9895717595
81,-166,2460449.9930439815
71,116,2460449.9965162035
54,102,2460449.999988426
36,95,2460450.003460648
18,90,2460450.0069328705
0,87,2460450.0104050925
-17,83,2460450.013877315
-35,78,2460450.017349537
-53,72,2460450.0208217595
-71,57,2460450.0242939815
-81,-15,2460450.0277662035
-69,-78,2460450.031238426
-52,-91,2460450.034710648
-34,-97,2460450.0381828705
-16,-101,2460450.0416550925
2,-105,2460450.045127315
20,-109,2460450.048599537
38,-114,2460450.0520717595
56,-121,2460450.0555439815
73,-138,2460450.0590162035
81,134,2460450.062488426
66,86,2460450.065960648
49,75,2460450.0694328705
31,69,2460450.0729050925
13,65,2460450.076377315
-4,61,2460450.079849537
-22,57,2460450.0833217595
-40,52,2460450.0867939815
-58,44,2460450.0902662035
-75,24,2460450.093738426
-80,-70,2460450.097210648
-64,-107,2460450.1006828705
-47,-117,2460450.1041550925
-29,-123,2460450.107627315
-11,-127,2460450.111099537
7,-131,2460450.1145717595
25,-135,2460450.1180439815
43,-140,2460450.1215162035
61,-149,2460450.124988426
77,-174,2460450.128460648
78,86,2460450.1319328705
62,57,2460450.1354050925
44,48,2460450.138877315
26,43,2460450.142349537
8,39,2460450.1458217595
